project_id,slug,forked_from,fork,is_fork,license,default_branch,language,created_at,updated_at,num_core,num_commit,num_committer,num_commit_total,num_committer_total,num_star_GHT,num_star_GH,num_download,reverse_dependency_count,first_commit_date,age,num_issue,num_issue_total,num_closed,num_closed_total,num_external,num_external_total,num_pr,num_pr_total,project_type,size,size_GH,earning_last9months,total_earning,tip4commit,salt,flattr,patreon,paypal,bountysource,tidelift,kickstarter,opencollective,liberapay,tip4commit_sha,tip4commit_date,tip4commit_url,salt_sha,salt_date,salt_url,flattr_sha,flattr_date,flattr_url,patreon_sha,patreon_date,patreon_url,paypal_sha,paypal_date,paypal_url,bountysource_sha,bountysource_date,bountysource_url,tidelift_sha,tidelift_date,tidelift_url,kickstarter_sha,kickstarter_date,kickstarter_url,opencollective_sha,opencollective_date,opencollective_url,liberapay_sha,liberapay_date,liberapay_url
787673,wayfind/is-utf8,,17,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2012-09-12T09:14:05Z,2019-07-04T10:31:23Z,1,0,0,11,2,78,84,575354423,295,9/12/2012 9:11,2491.0,0,6,0,4,0,6,0,2,USR,32832,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7420105,npm/npmlog,,49,False,"{'spdx_id': 'ISC', 'node_id': 'MDc6TGljZW5zZTEw', 'name': 'ISC License', 'key': 'isc', 'url': 'https://api.github.com/licenses/isc'}",master,JavaScript,2012-06-06T07:45:49Z,2019-07-04T12:24:53Z,2,2,0,105,12,203,312,570388203,1133,5/6/2014 12:02,1889.0,2,38,0,21,2,38,0,24,USR,333522,132,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111957069,fibjs-modules/builtin-modules,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-10-03T05:38:27Z,2019-01-22T13:52:46Z,1,6,1,6,1,0,0,570150852,234,10/3/2018 6:00,279.0,0,0,0,0,0,0,0,0,ORG,53511,18,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17107440,npm/osenv,,18,False,"{'spdx_id': 'ISC', 'node_id': 'MDc6TGljZW5zZTEw', 'name': 'ISC License', 'key': 'isc', 'url': 'https://api.github.com/licenses/isc'}",master,JavaScript,2012-06-18T00:07:36Z,2019-05-14T22:25:29Z,2,1,1,34,5,69,124,568687650,522,3/5/2015 20:29,1586.0,0,6,0,3,0,6,3,12,USR,176510,38,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31857560,koaxjs/promise,,0,False,,master,Makefile,2016-02-06T05:07:40Z,2016-02-06T05:08:02Z,1,0,0,3,1,0,0,568592036,4996,2/6/2016 5:07,1249.0,0,0,0,0,0,0,0,0,ORG,23930,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103351857,imtaotao/promise,,0,False,,master,JavaScript,2018-07-09T09:03:42Z,2019-01-07T09:40:01Z,1,0,0,19,2,13,11,568592036,4996,7/9/2018 9:04,365.0,0,0,0,0,0,0,0,0,USR,182888,87,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032631,kevincennis/promise,,4,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-02-17T02:57:59Z,2017-11-22T18:05:31Z,1,0,0,32,1,9,9,568592036,4996,2/16/2014 4:33,1969.0,0,3,0,2,0,3,0,0,USR,128377,26,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55880265,godxiaoji/Promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-01-28T14:02:13Z,2019-01-16T13:18:38Z,2,2,1,4,2,0,0,568592036,11,1/28/2017 13:57,891.0,0,0,0,0,0,0,0,0,USR,34807,6,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29711838,bookshelf/promise,,0,False,,master,JavaScript,2013-12-17T21:30:54Z,2015-12-10T01:46:43Z,0,0,0,1,0,0,0,568592036,4996,,,0,0,0,0,0,0,0,0,ORG,21880,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73747985,searchfe/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-09-04T07:47:01Z,2018-05-07T03:17:27Z,1,0,0,32,1,1,1,568592036,4996,9/4/2017 7:47,673.0,0,0,0,0,0,0,0,0,ORG,340831,153,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37176842,lloydzhou/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-05-17T06:28:29Z,2016-05-18T03:10:49Z,1,0,0,20,1,1,1,568592036,4996,5/17/2016 6:28,1148.0,0,0,0,0,0,0,0,0,USR,53452,32,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505800,natalan/Promise,,1,False,,master,JavaScript,2012-08-23T19:49:28Z,2014-07-23T19:45:57Z,2,0,0,22,2,2,2,568592036,11,8/23/2012 20:27,2510.0,0,0,0,0,0,0,0,2,USR,285243,165,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71758854,timelaps/promise,,0,False,,master,JavaScript,2017-08-10T03:16:00Z,2017-08-10T03:16:20Z,1,0,0,25,1,0,0,568592036,4996,8/10/2017 3:16,698.0,0,0,0,0,0,0,0,0,ORG,64138,19,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91447285,singcl/promise,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-03-13T16:28:58Z,2018-05-16T08:15:15Z,1,0,0,75,1,1,1,568592036,4996,3/13/2018 16:29,482.0,0,0,0,0,0,0,0,2,USR,139289,58,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88930881,kjin/promise,,0,False,,master,TypeScript,2018-02-16T22:35:10Z,2018-03-21T23:11:29Z,1,0,0,7,1,0,0,568592036,4996,2/16/2018 22:34,507.0,0,0,0,0,0,0,0,0,USR,48106,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916329,then/promise,,244,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2012-12-23T17:38:36Z,2019-07-08T11:47:39Z,2,8,5,220,16,1733,2093,568592036,4996,12/30/2012 10:10,2382.0,4,90,3,68,4,80,2,69,USR,311115,162,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68171654,kouyjes/promise,,0,False,,master,JavaScript,2017-06-27T06:31:02Z,2018-01-30T03:40:28Z,1,0,0,17,2,2,0,568592036,4996,6/27/2017 6:33,742.0,0,0,0,0,0,0,0,0,USR,59782,10,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100131297,ef-carbon/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-06-05T09:35:57Z,2018-09-19T16:41:39Z,3,7,3,25,3,0,0,568592036,4996,6/5/2018 9:35,399.0,0,1,0,1,0,1,0,0,ORG,615098,261,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78438746,Vendredix/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-10-25T16:19:00Z,2019-04-25T19:57:32Z,1,8,1,29,1,0,0,568592036,4996,10/25/2017 16:19,621.0,0,0,0,0,0,0,0,0,USR,124350,38,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52771254,cnwhy/promise,,0,False,,master,JavaScript,2016-12-12T15:19:48Z,2018-08-10T08:39:42Z,1,0,0,13,1,0,0,568592036,4996,12/12/2016 15:19,938.0,0,0,0,0,0,0,0,0,USR,84833,21,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9698508,Octane/Promise,,2,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-05-08T14:14:12Z,2019-01-06T07:54:55Z,1,0,0,78,1,12,12,568592036,11,5/8/2014 12:14,1887.0,0,4,0,4,0,4,0,3,USR,139123,434,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29666671,adventure-yunfei/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-12-08T10:01:18Z,2017-01-13T06:05:27Z,2,0,0,57,3,1,0,568592036,4996,12/8/2015 10:01,1309.0,0,0,0,0,0,0,0,0,USR,141140,59,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110665812,zys8119/Promise,,0,False,,master,JavaScript,2018-09-21T04:09:01Z,2018-09-21T10:48:40Z,2,6,1,6,1,0,0,568592036,11,9/21/2018 4:09,291.0,0,0,0,0,0,0,0,0,USR,30995,6,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93008661,XingguoHu/Promise,,0,False,,master,JavaScript,2018-03-28T03:19:30Z,2018-03-30T02:08:58Z,1,0,0,6,1,0,0,568592036,11,3/28/2018 3:20,468.0,0,0,0,0,0,0,0,0,USR,31322,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002517,r3b/promise,,0,False,"{'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI=', 'name': 'Apache License 2.0', 'key': 'apache-2.0', 'url': 'https://api.github.com/licenses/apache-2.0'}",master,,2014-04-02T16:34:42Z,2015-07-19T19:20:56Z,1,0,0,3,1,1,1,568592036,4996,4/2/2014 14:34,1923.0,0,0,0,0,0,0,0,0,USR,40274,148,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7333347,bloodyowl/promise,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-01-07T21:06:35Z,2014-09-22T12:59:20Z,1,0,0,19,1,0,0,568592036,4996,1/7/2014 20:14,2008.0,0,4,0,4,0,2,0,1,USR,61911,305,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101514698,JJJYY/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-02-18T17:39:07Z,2018-09-24T05:29:00Z,1,16,1,18,1,0,0,568592036,4996,2/24/2018 5:23,500.0,0,0,0,0,0,0,0,0,USR,333695,168,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82176486,nuintun/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-12-04T12:51:51Z,2019-06-20T01:43:32Z,2,13,3,71,3,0,0,568592036,4996,12/4/2017 12:51,581.0,0,0,0,0,0,0,0,0,USR,1801902,622,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8636803,bredele/promise,,0,False,,master,JavaScript,2014-03-17T21:34:30Z,2018-04-19T06:34:18Z,1,0,0,105,1,5,14,568592036,4996,3/17/2014 21:27,1939.0,0,2,0,0,0,2,0,0,USR,107334,50,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760070,steveukx/promise,,0,False,,master,JavaScript,2012-10-14T07:23:44Z,2014-04-03T00:28:41Z,2,0,0,14,2,0,0,568592036,11,10/14/2012 5:28,2459.0,0,0,0,0,0,0,0,1,USR,137409,138,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19906365,meteor/promise,,12,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2015-05-06T18:15:38Z,2019-03-14T08:07:44Z,1,9,2,131,3,61,57,568592036,4996,5/7/2015 22:21,1523.0,1,18,0,5,1,18,0,5,ORG,342304,119,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59106871,ochukai/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2017-03-08T06:07:53Z,2017-03-29T07:06:54Z,1,0,0,9,1,1,1,568592036,4996,3/8/2017 6:07,853.0,0,0,0,0,0,0,0,0,USR,57092,11,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85301924,LvChengbin/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-01-11T10:02:18Z,2018-07-07T09:55:18Z,1,0,0,16,1,1,0,568592036,4996,1/11/2018 10:03,544.0,0,0,0,0,0,0,0,0,USR,595343,164,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45339748,TaroKong/Promise,,0,False,,master,JavaScript,2016-09-08T11:06:02Z,2017-09-25T16:00:25Z,2,0,0,13,2,4,4,568592036,11,9/8/2016 11:01,1033.0,0,0,0,0,0,0,0,0,USR,57162,14,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86888673,Claude-Ray/promise,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-01-27T06:40:04Z,2019-01-16T16:01:39Z,2,3,1,8,1,0,0,568592036,4996,1/27/2018 6:40,528.0,0,0,0,0,0,0,0,0,USR,46232,12,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7818615,spatools/promise,,0,False,"{'spdx_id': 'NOASSERTION', 'node_id': 'MDc6TGljZW5zZTA=', 'name': 'Other', 'key': 'other', 'url': None}",master,TypeScript,2014-02-05T01:36:57Z,2015-02-18T14:35:05Z,2,0,0,92,2,1,1,568592036,4996,2/5/2014 0:36,1980.0,0,0,0,0,0,0,0,0,ORG,287903,388,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462172,UmbraEngineering/promise,,1,False,,master,JavaScript,2014-06-25T00:15:31Z,2016-06-27T12:57:56Z,1,0,0,20,1,3,3,568592036,4996,6/24/2014 22:14,1840.0,0,2,0,2,0,1,0,0,ORG,75689,216,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038143,hanan198501/promise,,7,False,,master,JavaScript,2014-05-18T13:29:22Z,2019-04-25T07:15:45Z,1,0,0,33,2,20,26,568592036,4996,5/18/2014 11:29,1877.0,0,2,0,0,0,2,0,0,USR,87532,22,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62275193,cronvel/slash,,1,False,,master,JavaScript,2017-03-05T15:00:34Z,2018-02-06T22:08:40Z,1,0,0,66,1,6,6,568245875,745,4/13/2017 13:29,816.0,0,3,0,0,0,3,0,0,USR,209357,82,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46195703,MaxMao/slash,,0,False,,first-version,JavaScript,2016-09-20T18:04:13Z,2016-09-20T18:55:37Z,2,0,0,6,2,0,0,568245875,745,9/20/2016 18:48,1021.0,0,0,0,0,0,0,0,1,USR,29039,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290670,mhart/StringStream,,9,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2012-06-23T01:32:08Z,2019-04-13T15:29:49Z,1,2,1,18,1,19,23,567497825,0,6/27/2012 11:33,2567.0,0,7,4,7,0,7,0,5,USR,51419,12,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19015,Constellation/escodegen,,283,False,"{'spdx_id': 'BSD-2-Clause', 'node_id': 'MDc6TGljZW5zZTQ=', 'name': 'BSD 2-Clause ""Simplified"" License', 'key': 'bsd-2-clause', 'url': 'https://api.github.com/licenses/bsd-2-clause'}",master,JavaScript,2012-03-03T15:14:52Z,2019-07-09T05:48:17Z,1,3,0,548,11,299,1857,565791775,1258,3/3/2012 14:17,2683.0,0,96,0,48,0,72,0,87,USR,19435057,2662,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13535369,estools/escodegen,,283,False,"{'spdx_id': 'BSD-2-Clause', 'node_id': 'MDc6TGljZW5zZTQ=', 'name': 'BSD 2-Clause ""Simplified"" License', 'key': 'bsd-2-clause', 'url': 'https://api.github.com/licenses/bsd-2-clause'}",master,JavaScript,2012-03-03T15:14:52Z,2019-07-09T05:48:17Z,2,3,2,548,16,1602,1857,565791775,1258,11/1/2014 4:22,1711.0,6,122,3,53,6,115,9,78,ORG,19435033,2662,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8615658,hotoo/url,,4,False,,master,JavaScript,2014-03-17T00:03:46Z,2017-12-21T03:10:28Z,1,0,0,37,1,8,9,565774080,1956,2/10/2014 5:28,1975.0,0,4,0,4,0,4,0,0,USR,71600,23,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120866179,fabien-h/url,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-12-21T18:11:40Z,2019-01-06T08:03:36Z,1,20,1,20,1,1,1,565774080,1956,12/21/2018 18:09,199.0,0,0,0,0,0,0,0,0,USR,514604,126,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86001590,LvChengbin/url,,1,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-01-11T09:32:08Z,2019-04-23T22:42:58Z,2,2,1,19,2,2,4,565774080,1956,1/18/2018 12:15,536.0,1,3,0,2,1,3,0,1,USR,572828,183,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115516621,jsmini/url,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2018-11-03T10:25:05Z,2019-04-09T05:22:55Z,2,13,3,13,3,0,0,565774080,1956,11/3/2018 9:37,248.0,0,0,0,0,0,0,1,1,ORG,333281,67,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71747406,timelaps/url,,0,False,,master,JavaScript,2017-08-09T23:59:01Z,2017-08-09T23:59:09Z,1,0,0,5,1,0,0,565774080,1956,8/9/2017 23:58,698.0,0,0,0,0,0,0,0,0,ORG,51328,9,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100492259,webpack-loader/url,,0,False,"{'spdx_id': 'NOASSERTION', 'node_id': 'MDc6TGljZW5zZTA=', 'name': 'Other', 'key': 'other', 'url': None}",master,JavaScript,2018-06-08T11:29:28Z,2018-06-27T01:18:29Z,1,0,0,2,1,0,0,565774080,1956,6/8/2018 11:35,395.0,0,0,0,0,0,0,0,0,ORG,149351,49,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119291060,reasonableconsulting/url,,0,False,"{'spdx_id': 'MPL-2.0', 'node_id': 'MDc6TGljZW5zZTE0', 'name': 'Mozilla Public License 2.0', 'key': 'mpl-2.0', 'url': 'https://api.github.com/licenses/mpl-2.0'}",master,OCaml,2018-12-07T03:40:43Z,2019-01-19T04:50:33Z,1,34,1,34,1,6,6,565774080,1956,12/7/2018 3:40,214.0,7,7,0,0,7,7,0,0,ORG,214456,72,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93646995,ef-carbon/url,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2018-04-03T13:43:28Z,2018-08-30T13:25:33Z,3,10,3,69,4,0,0,565774080,1956,3/30/2018 11:02,465.0,0,1,0,1,0,1,0,0,ORG,681025,301,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12612558,opentsdb-js/url,,3,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2014-08-22T15:43:50Z,2016-03-16T09:55:08Z,1,0,0,15,1,1,1,565774080,1956,10/14/2014 5:31,1729.0,0,2,0,0,0,2,0,2,ORG,92706,15,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43787741,nathanfaucett/url,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-08-18T15:11:10Z,2016-12-30T03:17:49Z,1,0,0,3,1,0,0,565774080,1956,8/18/2016 15:11,1054.0,0,0,0,0,0,0,0,0,USR,76547,15,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14371946,Jxck/URL,,2,False,,master,HTML,2014-12-21T04:22:20Z,2018-05-12T15:47:52Z,1,0,0,238,1,13,14,565774080,0,12/21/2014 3:21,1661.0,0,0,0,0,0,0,0,1,USR,582765,164,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127114028,hecom-rn/URL,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,TypeScript,2019-02-22T18:59:28Z,2019-05-08T02:17:31Z,2,16,2,16,2,0,0,565774080,0,1/17/2019 13:35,172.0,0,0,0,0,0,0,1,1,ORG,41038,13,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57354654,chickendinosaur/url,,0,False,"{'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz', 'name': 'MIT License', 'key': 'mit', 'url': 'https://api.github.com/licenses/mit'}",master,JavaScript,2016-11-10T01:30:53Z,2017-06-04T17:52:35Z,1,0,0,53,1,1,1,565774080,1956,2/4/2017 3:54,885.0,0,0,0,0,0,0,0,0,USR,111313,54,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22935972,dmail/url,,0,False,,master,JavaScript,2015-07-28T15:00:49Z,2017-12-21T16:48:40Z,1,0,0,12,1,0,0,565774080,1956,7/28/2015 12:57,1441.0,0,0,0,0,0,0,0,0,USR,41537,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105928158,zakkudo/url,,0,False,"{'spdx_id': 'BSD-3-Clause', 'node_id': 'MDc6TGljZW5zZTU=', 'name': 'BSD 3-Clause ""New"" or ""Revised"" License', 'key': 'bsd-3-clause', 'url': 'https://api.github.com/licenses/bsd-3-clause'}",master,JavaScript,2018-08-04T22:30:50Z,2019-01-30T05:37:07Z,1,27,1,36,1,0,0,565774080,1956,8/4/2018 22:30,338.0,0,0,0,0,0,0,9,9,USR,322596,112,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79247989,cgjs/url,,0,False,"{'spdx_id': 'ISC', 'node_id': 'MDc6TGljZW5zZTEw', 'name': 'ISC License', 'key': 'isc', 'url': 'https://api.github.com/licenses/isc'}",master,JavaScript,2017-11-02T21:52:02Z,2018-04-19T12:41:16Z,1,0,0,3,1,0,0,565774080,1956,11/2/2017 21:52,613.0,0,0,0,0,0,0,0,0,ORG,22724,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76482379,bluebirds-blue-jay/url,,0,False,,master,TypeScript,2017-10-04T16:53:44Z,2019-03-05T23:43:43Z,1,3,1,13,2,0,0,565774080,1956,10/4/2017 17:19,642.0,0,0,0,0,0,0,0,0,ORG,312118,77,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
